id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
891872067486193400,Rental unit in Chicago · ★5.0 · 3 bedrooms · 4 beds · 1.5 baths,514833332,Mechie,NA,Woodlawn,41.779131,-87.59586569999999,Entire home/apt,251,3,5,2023-10-09,0.74,1,90,5,R23000101034
885767542283284200,Rental unit in Chicago · 1 bedroom · 2 beds · 1 bath,3441521,Claire,NA,West Town,41.89429,-87.67785,Entire home/apt,110,1,1,2023-06-11,0.16,1,340,1,R23000096078
891944139791116e3,Condo in Chicago · ★4.56 · 3 bedrooms · 3 beds · 2 baths,141909027,Jay,NA,Near West Side,41.8808783,-87.6869842,Entire home/apt,108,1,25,2023-12-10,4.08,1,348,25,R23000102738
885787589188904700,Rental unit in Chicago · 1 bedroom · 1 bed · 1 shared bath,116130012,Alexis,NA,New City,41.8108,-87.66704,Private room,32,32,1,2023-07-03,0.18,5,292,1,NA
892117718207837800,Bungalow in Chicago · 3 bedrooms · 3 beds · 2 baths,514910634,Anthony,NA,Ashburn,41.74302,-87.6989,Entire home/apt,80,28,0,NA,NA,1,180,0,R23000101619
885843923967649300,Condo in Chicago · 1 bedroom · 1 bed · 1 shared bath,53369303,Blessing,NA,North Lawndale,41.863768733830376,-87.73188110317875,Private room,41,3,2,2023-07-29,0.38,2,345,2,R23000101257
886216778024389e3,Condo in Chicago · ★4.98 · 1 bedroom · 2 beds · 1.5 baths,2738870,Will,NA,Lake View,41.95314116690816,-87.64974854886532,Entire home/apt,122,1,54,2023-12-16,7.71,1,299,54,R23000106136
892253984691342200,Rental unit in Chicago · ★4.96 · 2 bedrooms · 2 beds · 2 baths,29339542,Karla,NA,Irving Park,41.96652629336436,-87.73847954279016,Entire home/apt,117,2,26,2023-11-25,3.68,1,334,26,R23000099324
892300665013090200,Rental unit in Chicago · ★4.54 · 2 bedrooms · 3 beds · 1 bath,48614814,Sinclair,NA,Lower West Side,41.85399128007675,-87.67041877549889,Entire home/apt,136,1,13,2023-11-18,1.99,1,0,13,R23000101916
886673555577985300,Rental unit in Chicago · Studio · 1 bed · 1 bath,107434423,Blueground,NA,Near North Side,41.9080259,-87.62638960000001,Entire home/apt,78,32,0,NA,NA,643,365,0,NA
892323934232221200,Rental unit in Chicago · ★4.86 · 2 bedrooms · 3 beds · 2 baths,370154553,Innesa,NA,Near South Side,41.853095848950666,-87.62374332823572,Entire home/apt,169,2,14,2023-11-19,2.12,19,348,14,2792126
886675068129002600,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,NA,Lake View,41.94165,-87.652593,Entire home/apt,135,32,0,NA,NA,643,169,0,NA
886754348639545600,Rental unit in Chicago · ★4.42 · 1 bedroom · 1 bed · 1 shared bath,514776477,Ralph,NA,Armour Square,41.84078863469603,-87.63105735761512,Private room,31,1,24,2023-11-20,3.46,61,349,24,R23000111238
886760623742332e3,Rental unit in Chicago · Studio · 1 bed · 1 bath,107434423,Blueground,NA,Near North Side,41.9080259,-87.62638960000001,Entire home/apt,74,32,0,NA,NA,643,365,0,NA
886768668260097700,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,NA,Near North Side,41.9080259,-87.62638960000001,Entire home/apt,127,32,0,NA,NA,643,195,0,NA
886872247715058200,Rental unit in Chicago · ★4.94 · 2 bedrooms · 3 beds · 2 baths,395498979,Milan,NA,Near South Side,41.855616460759634,-87.62359931297661,Entire home/apt,149,2,17,2023-11-27,2.5,74,362,17,2792126
886930474716126600,Rental unit in Chicago · ★4.89 · 1 bedroom · 3 beds · 1.5 baths,378232184,Kimberly,NA,Near North Side,41.89033734157972,-87.62659753078312,Entire home/apt,150,2,43,2023-12-06,6.2,4,0,43,R23000097641
892692713809959400,Rental unit in Chicago · ★4.71 · 3 bedrooms · 4 beds · 1 bath,11054669,Kevin,NA,Grand Boulevard,41.82159,-87.62135,Entire home/apt,82,2,17,2023-12-10,2.41,3,160,17,R23000101778
892789251039491200,Rental unit in Chicago · ★4.64 · 1 bedroom · 1 bed · 1 bath,327709604,Kara And Alex,NA,Irving Park,41.95779,-87.73113,Entire home/apt,63,1,11,2023-12-05,1.81,9,172,11,R23000104581
892860691556846e3,Condo in Chicago · ★3.33 · 1 bedroom · 2 beds · 1 bath,395806758,747 Lofts Concierge,NA,West Town,41.89581,-87.65577,Entire home/apt,40,1,6,2023-11-05,0.91,22,359,6,2780536
887004852520689300,Home in Chicago · 1 bedroom · 1 bed · 1 bath,342896761,Shaunte,NA,Chatham,41.748270972697874,-87.63681689552142,Private room,230,32,0,NA,NA,1,365,0,NA
887211367794268800,Rental unit in Chicago · ★4.45 · 2 bedrooms · 2 beds · 1 bath,486132743,Chantal,NA,Morgan Park,41.69110647499364,-87.67946845289987,Entire home/apt,128,2,10,2023-11-20,1.42,2,0,10,R23000101023
892923767423038300,Rental unit in Chicago · ★4.63 · 1 bedroom · 1 bed · 1 bath,288222266,Christopher,NA,Lower West Side,41.8533675,-87.6690821,Entire home/apt,61,2,26,2023-12-17,3.82,1,0,26,R23000102186
8.9329968963930406e+17,Rental unit in Chicago · 1 bedroom · 2 beds · 1 bath,49626033,Roma,NA,Near South Side,41.85366193503714,-87.62454160641897,Entire home/apt,140,32,1,2023-06-16,0.16,34,365,1,R19000047729
887262473629708700,Condo in Chicago · ★4.89 · 3 bedrooms · 5 beds · 2 baths,513860142,Richard,NA,Grand Boulevard,41.82222116097875,-87.61659334546633,Entire home/apt,200,1,18,2023-11-24,2.6,4,263,18,R23000101674
893347817779329700,Tiny home in Chicago · ★4.92 · 2 bedrooms · 3 beds · 1 bath,491613902,Ruth,NA,Dunning,41.94323,-87.83338,Entire home/apt,146,4,13,2023-10-21,1.9,1,180,13,R23000096094
893410167893705100,Condo in Chicago · 3 bedrooms · 5 beds · 3.5 baths,2617117,Lauren,NA,Lincoln Park,41.92387,-87.64569,Entire home/apt,165,60,0,NA,NA,1,271,0,NA
893507723008542200,Rental unit in Chicago · ★4.69 · 2 bedrooms · 2 beds · 2 baths,80993191,Chia,NA,Grand Boulevard,41.80307361067247,-87.62225690803862,Entire home/apt,90,1,12,2023-11-26,1.7,1,0,12,R22000088052
894101593637254700,Rental unit in Chicago · ★4.73 · 1 bedroom · 1 bed · 1 bath,483735285,Enchanting Stays,NA,West Town,41.89697,-87.67049,Entire home/apt,NA,2,15,2023-11-19,2.28,1,0,15,R23000099658
887569464410373400,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,NA,Near North Side,41.9080259,-87.62638960000001,Entire home/apt,120,32,0,NA,NA,643,295,0,NA
887630345834975900,Home in Chicago · ★4.70 · 6 bedrooms · 6 beds · 3.5 baths,243035563,Studebecker,NA,Lincoln Park,41.93085,-87.66601,Entire home/apt,549,2,10,2023-11-26,1.89,42,17,10,2792126
894273634351962600,Rental unit in Chicago · ★4.89 · 1 bedroom · 1 bed · 1 bath,163862215,Mario,NA,Chatham,41.74928340127359,-87.60991971094107,Entire home/apt,129,2,8,2023-09-18,1.41,1,0,8,R23000103174
887647069063728500,Rental unit in Chicago · ★5.0 · 3 bedrooms · 3 beds · 1.5 baths,191365971,Neha,NA,Lower West Side,41.85977277408185,-87.65201987337205,Entire home/apt,122,2,27,2023-12-15,3.97,1,0,27,R23000099690
894323828435803400,Home in Chicago · 1 bedroom · 1 bed · 1 bath,505440643,Tamara,NA,Chatham,41.72609,-87.60638,Private room,80,2,0,NA,NA,4,364,0,R23000099227
887649526029206700,Rental unit in Chicago · ★4.56 · 1 bedroom · 2 beds · 1 bath,228485415,Syed,NA,West Ridge,41.9981781214228,-87.69156807283474,Entire home/apt,67,2,16,2023-10-23,2.51,9,245,16,R23000109788
894330594462036e3,Rental unit in Chicago · 3 bedrooms · 3 beds · 2 baths,413497198,Simmie,NA,Near West Side,41.86802849434551,-87.68620164307616,Entire home/apt,680,32,0,NA,NA,1,365,0,NA
887657375154296600,Rental unit in Chicago · ★4.77 · Studio · 1 bed · 1 bath,96730613,Demitri,NA,Rogers Park,42.0088909,-87.6670962,Entire home/apt,63,2,13,2023-11-14,2.04,28,115,13,R23000102286
894347541564904300,Rental unit in Chicago · 1 bedroom · 2 beds · 1 bath,208543311,Chris,NA,Pullman,41.70259,-87.60348,Private room,43,33,0,NA,NA,3,364,0,NA
887659847872760200,Rental unit in Chicago · ★4.86 · Studio · 1 bed · 1 bath,96730613,Demitri,NA,Rogers Park,42.0088909,-87.6670962,Entire home/apt,65,2,21,2023-12-17,3.12,28,0,21,R23000102288
894490633554738300,Condo in Chicago · 1 bedroom · 2 beds · 1 shared bath,139903100,Carl,NA,New City,41.79391615313072,-87.67487106209484,Shared room,50,2,2,2023-10-08,0.44,8,351,2,R21000069759
887781012435494100,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,213632,Maria,NA,Near North Side,41.89437,-87.62269,Entire home/apt,NA,32,0,NA,NA,1,364,0,NA
894774932883016800,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,NA,Edgewater,41.9839704,-87.655453,Entire home/apt,129,32,0,NA,NA,643,337,0,NA
894888182131216600,Rental unit in Chicago · ★4.95 · 1 bedroom · 1 bed · 1 bath,515534327,Inga,NA,Lincoln Park,41.921573858508395,-87.6502558576035,Entire home/apt,150,3,18,2023-11-25,2.65,1,0,18,R23000097812
887869567510745600,Rental unit in Chicago · 2 bedrooms · 2 beds · 2 baths,345192866,Seyi,NA,Avondale,41.9385256,-87.7204083,Private room,120,365,0,NA,NA,1,365,0,R23000097343
894998574776857500,Rental unit in Chicago · ★4.75 · 3 bedrooms · 3 beds · 1 bath,248468998,Global Getaways,NA,West Town,41.903211,-87.6954942,Entire home/apt,94,2,12,2023-12-11,2.05,3,354,12,R22000088994
887878494105337200,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,395298252,Bailey,NA,Logan Square,41.920022725797665,-87.6764437605358,Entire home/apt,63,30,2,2023-10-27,0.34,5,35,2,R23000100602
895079045075283e3,Rental unit in Chicago · 2 bedrooms · 2 beds · 2 baths,2553998,Jessica,NA,Near West Side,41.8725236,-87.6541249,Entire home/apt,356,2,2,2023-08-06,0.31,1,63,2,R23000102203
887884578137379500,Rental unit in Chicago · ★4.77 · 2 bedrooms · 1 bath,66992669,Leonardo,NA,Near North Side,41.90452782092567,-87.63859117760805,Entire home/apt,144,1,29,2023-12-04,4.24,1,0,29,R23000099614
895177504459069600,Condo in Chicago · ★5.0 · 2 bedrooms · 2 beds · 2 baths,479149493,Samson,NA,Lower West Side,41.85276,-87.68265,Entire home/apt,NA,1,12,2023-11-22,2.12,1,0,12,R23000102283
887921198436915500,Condo in Chicago · ★4.45 · 2 bedrooms · 2 beds · 1 bath,431261724,AW Luxe,NA,Near West Side,41.873889177419514,-87.68636770793456,Entire home/apt,84,1,11,2023-10-16,1.56,9,360,11,R23000098912
887951389891106400,Condo in Chicago · 1 bedroom · 1 bed · 1 private bath,181367463,Sam,NA,West Town,41.89506159607951,-87.65969687537303,Private room,85,28,1,2023-08-12,0.23,2,248,1,R23000104538
888302782916954400,Rental unit in Chicago · ★5.0 · 2 bedrooms · 2 beds · 1 bath,136657891,Norma,NA,Logan Square,41.91796759719179,-87.68804233459612,Entire home/apt,91,1,24,2023-12-17,4.65,1,0,24,R23000104399
888343055353750500,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,NA,Lake View,41.94165,-87.652593,Entire home/apt,134,32,0,NA,NA,643,285,0,NA
895237630944502300,Home in Chicago · ★4.84 · 2 bedrooms · 3 beds · 1 bath,303896229,Stephanie,NA,Humboldt Park,41.90826,-87.71973,Entire home/apt,85,1,43,2023-12-14,6.72,1,317,43,R23000097732
888367668704641400,Rental unit in Chicago · ★4.84 · 2 bedrooms · 5 beds · 1 bath,170785489,Dmd,NA,Near North Side,41.89741,-87.63703,Entire home/apt,91,2,32,2023-12-15,4.42,38,340,32,2570165
895394733756987e3,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,502604839,Joe,NA,Near West Side,41.86002,-87.65979,Private room,73,2,2,2023-07-09,0.35,18,365,2,R23000101231
888384213321865e3,Rental unit in Chicago · 1 bedroom · 2 beds · 1 bath,14988400,Sharon,NA,Lower West Side,41.85864234522331,-87.66374247698207,Entire home/apt,NA,32,1,2023-11-26,1,5,0,1,R23000109318
895554734730702600,Rental unit in Chicago · ★4.75 · 3 bedrooms · 3 beds · 2 baths,491707654,Awayo,NA,Near West Side,41.88094,-87.68451,Entire home/apt,155,2,16,2023-10-16,2.35,4,348,16,R22000086862
888412962571500200,Home in Chicago · ★4.64 · 3 bedrooms · 9 beds · 2 baths,29068909,Wendy,NA,Bridgeport,41.83847,-87.6507,Entire home/apt,247,1,14,2023-10-16,2.14,1,217,14,R23000102298
895605385658281300,Rental unit in Chicago · ★3.33 · 1 bedroom · 1 bed · 1 bath,502604839,Joe,NA,Lower West Side,41.85782543835577,-87.66018344729143,Private room,63,2,6,2023-10-09,0.88,18,365,6,R23000101231
895609070956938900,Rental unit in Chicago · ★3.75 · 1 bedroom · 1 bed · 1 bath,502604839,Joe,NA,Lower West Side,41.85808625734398,-87.65805613967156,Private room,50,2,4,2023-08-22,0.61,18,365,4,R23000101231
888612391789890300,Rental unit in Chicago · 2 bedrooms · 5 beds · 1 bath,125771,Mary,NA,Portage Park,41.95673,-87.74509,Entire home/apt,69,1,2,2023-08-31,0.36,2,138,2,R23000101398
895994885036649200,Rental unit in Chicago · ★4.83 · 2 bedrooms · 1 bed · 1 bath,316480624,Joseph,NA,Lincoln Square,41.96274781239468,-87.68342973231175,Entire home/apt,100,1,6,2023-11-26,3,15,255,6,R22000092008
888628726797097500,Townhouse in Chicago · ★4.94 · 4 bedrooms · 4 beds · 2.5 baths,5454715,Melissa,NA,West Town,41.904838316824296,-87.67795213647737,Entire home/apt,296,1,16,2023-12-01,3.24,1,0,16,R23000103135
888634601325889900,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,266336247,Pro Aquatics Academy,NA,Irving Park,41.95297303937527,-87.71429395741914,Entire home/apt,70,32,0,NA,NA,1,0,0,NA
888727071493806800,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,NA,Lake View,41.94165,-87.652593,Entire home/apt,121,32,0,NA,NA,643,291,0,NA
888841335195660200,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,NA,Lake View,41.94165,-87.652593,Entire home/apt,134,32,0,NA,NA,643,260,0,NA
888878572285700100,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,NA,Lake View,41.94165,-87.652593,Entire home/apt,128,32,0,NA,NA,643,322,0,NA
896012270446217200,Rental unit in Chicago · ★5.0 · 1 bedroom · 1 bed · 1 bath,96364497,Cecilia,NA,Lower West Side,41.850018488750486,-87.67817414419659,Entire home/apt,100,3,6,2023-12-04,2.28,1,0,6,R23000103737
888940147843284900,Home in Chicago · 1 bedroom · 2 beds · 3 shared baths,691000,Nonya,NA,Auburn Gresham,41.75472,-87.65597,Shared room,35,32,0,NA,NA,22,364,0,R17000014173
88897003346673e4,Home in Chicago · 1 bedroom · 6 beds · 3 shared baths,691000,Nonya,NA,Auburn Gresham,41.75485659988594,-87.65459087115875,Shared room,29,32,0,NA,NA,22,321,0,R17000014173
888992949365457900,Home in Chicago · ★New · 3 bedrooms · 3 beds · 2.5 baths,329913282,Hector,NA,Dunning,41.948725351669765,-87.80956167800176,Entire home/apt,120,3,1,2023-11-17,0.94,1,149,1,R23000110038
896622548424447200,Home in Chicago · ★4.96 · 4 bedrooms · 3 beds · 3 baths,55574851,Alan,NA,Lake View,41.95075780545525,-87.65794666499903,Entire home/apt,312,2,23,2023-12-10,3.61,1,0,23,R22000085558
896837535244226600,Rental unit in Chicago · 2 bedrooms · 2 beds · 1.5 baths,107434423,Blueground,NA,West Town,41.8952397,-87.6551692,Entire home/apt,228,32,0,NA,NA,643,320,0,NA
889022995844019e3,Home in Chicago · ★4.64 · 3 bedrooms · 3 beds · 2 baths,513431472,Casper,NA,Portage Park,41.96084405928187,-87.76704658832523,Entire home/apt,153,1,10,2023-10-09,1.42,2,0,10,R23000101297
896838539923828e3,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,NA,Lake View,41.94165,-87.652593,Entire home/apt,135,32,0,NA,NA,643,206,0,NA
896891278930299100,Rental unit in Chicago · ★4.83 · 3 bedrooms · 3 beds · 2 baths,181907908,Kassim,NA,Oakland,41.82625982324429,-87.61004967849807,Entire home/apt,155,1,23,2023-11-13,3.63,1,328,23,R23000102995
889181383928955300,Rental unit in Chicago · ★4.43 · 2 bedrooms · 2 beds · 1 bath,358596689,Jessica,NA,West Garfield Park,41.8771,-87.72677,Entire home/apt,NA,2,14,2023-10-09,1.98,1,0,14,R23000101676
889218553710514700,Home in Chicago · ★4.38 · 5 bedrooms · 5 beds · 3.5 baths,514284397,Shama,NA,Irving Park,41.9535404970728,-87.72542954272859,Entire home/apt,202,3,8,2023-12-15,1.41,1,358,8,R23000101300
889292910009850500,Rental unit in Chicago · ★4.97 · 1 bedroom · 2 beds · 1 bath,204236234,John,NA,Logan Square,41.91449,-87.68389,Entire home/apt,141,2,37,2023-12-03,5.41,1,153,37,R23000101630
897007827705171100,Home in Chicago · ★5.0 · 5 bedrooms · 8 beds · 3 baths,94065189,Renata,NA,Dunning,41.94442186868203,-87.77850763118683,Entire home/apt,450,3,13,2023-12-06,1.99,1,173,13,R23000102245
897040971540183200,Rental unit in Chicago · ★5.0 · 2 bedrooms · 2 beds · 1 bath,9039008,Khong,NA,New City,41.810314802249394,-87.66687589852239,Entire home/apt,71,1,9,2023-12-11,2.01,1,0,9,R23000106247
897054363775766e3,Condo in Chicago · ★5.0 · 5 bedrooms · 7 beds · 4 baths,396515206,Frank,NA,Lincoln Park,41.92337,-87.6517,Entire home/apt,229,1,6,2023-11-26,1.25,2,327,6,R22000080079
889363292218853600,Rental unit in Chicago · ★4.73 · 2 bedrooms · 3 beds · 2 baths,130968209,Carlos,NA,Lake View,41.9437103,-87.655821,Entire home/apt,220,2,11,2023-11-05,2.12,7,252,11,R23000100090
889693602851748500,Rental unit in Chicago · ★4.10 · 2 bedrooms · 3 beds · 2 baths,452122854,Seven Properties,NA,Near West Side,41.87273,-87.67934,Entire home/apt,75,2,10,2023-10-01,1.52,4,344,10,R23000102957
889709939292535800,Home in Chicago · 1 bedroom · 4 beds · 3 shared baths,691000,Nonya,NA,Auburn Gresham,41.75270606428728,-87.65354250178169,Shared room,29,32,1,2023-10-30,0.6,22,364,1,R17000014173
897099337125982600,Home in Chicago · ★4.86 · 3 bedrooms · 5 beds · 2.5 baths,346988510,Briana,NA,Greater Grand Crossing,41.76097,-87.62255,Entire home/apt,133,2,6,2023-11-25,2.09,1,0,6,R23000107569
889712285509752400,Condo in Chicago · ★4.88 · 3 bedrooms · 4 beds · 2 baths,19645168,Brandon,NA,Lake View,41.93581446207185,-87.65897273007339,Entire home/apt,286,2,26,2023-11-19,3.94,17,208,26,R23000101957
889718104677197200,Home in Chicago · 1 bedroom · 2 beds · 2 shared baths,691000,Nonya,NA,South Chicago,41.739059128896265,-87.56400183245147,Shared room,29,32,1,2023-06-25,0.17,22,358,1,R17000014173
889800885861643800,Rental unit in Chicago · ★New · 2 bedrooms · 2 beds · 2 baths,111939231,Britt,NA,Loop,41.87072242976031,-87.62565005416901,Entire home/apt,NA,3,0,NA,NA,1,80,0,NA
897112829039880200,Rental unit in Chicago · ★4.67 · 2 bedrooms · 2 beds · 1 bath,124783073,Bethany,NA,South Shore,41.7554763,-87.5757332,Entire home/apt,262,1,2,2023-10-09,0.44,1,0,2,R23000098636
889875107763870700,Rental unit in Chicago · 2 bedrooms · 2 beds · 1 bath,413398063,Destinee,NA,East Garfield Park,41.87637603035998,-87.69842037963231,Entire home/apt,249,3,1,2023-07-10,0.19,3,320,1,R23000104841
889906253034372e3,Rental unit in Chicago · ★4.60 · 3 bedrooms · 3 beds · 2 baths,480338513,Lane,NA,Jefferson Park,41.97446,-87.77119,Entire home/apt,71,1,15,2023-11-25,2.12,7,169,15,R22000090110
897214973251082e3,Rental unit in Chicago · ★5.0 · 1 bedroom · 1 bed · 1 bath,261421704,Randi,NA,Lake View,41.949248,-87.65034059999999,Private room,167,1,3,2023-08-06,0.47,1,365,3,R23000102740
897365153497672800,Rental unit in Chicago · 2 bedrooms · 2 beds · 2 baths,311257088,Dave,NA,Near West Side,41.87533716140867,-87.68897724798262,Entire home/apt,269,1,0,NA,NA,3,365,0,R22000080006
890079671916319400,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,226582852,Jane And Kris,NA,New City,41.79961241404627,-87.64473372104517,Private room,25,32,0,NA,NA,30,365,0,NA
897399470112656400,Rental unit in Chicago · 2 bedrooms · 2 beds · 1 bath,516093075,Fahad,NA,Douglas,41.84554,-87.61943,Entire home/apt,91,32,1,2023-07-01,0.18,1,90,1,NA
890111668461195600,Home in Chicago · 7 bedrooms · 8 beds · 5.5 baths,243035563,Studebecker,NA,Near North Side,41.90374,-87.63435,Entire home/apt,969,2,1,2023-08-31,0.27,42,349,1,2792126
897417528609036500,Rental unit in Chicago · ★New · 1 bedroom · 1 bed · 1 bath,480106904,Claudia,NA,Austin,41.912472987751975,-87.7499288335576,Entire home/apt,59,1,0,NA,NA,2,89,0,R22000088359
